"Server";"name";"vendor";"version";"PSComputerName";"RunspaceId";"PSShowComputerName"
"WAWSRVTM001";"Office 16 Click-to-Run Extensibility Component";"Microsoft Corporation";"16.0.8431.2250";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Office 16 Click-to-Run Localization Component";"Microsoft Corporation";"16.0.8326.2076";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Office 16 Click-to-Run Localization Component";"Microsoft Corporation";"16.0.8326.2076";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Office 16 Click-to-Run Extensibility Component 64-bit Registration";"Microsoft Corporation";"16.0.8431.2250";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Narzędzia sprawdzające pakietu Microsoft Office 2016 — polski";"Microsoft Corporation";"16.0.4393.1001";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Office Proofing Tools 2016 - English";"Microsoft Corporation";"16.0.4393.1001";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Office 16 Click-to-Run Licensing Component";"Microsoft Corporation";"16.0.8431.2250";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Integration Services Scale Out Management Portal";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft .NET Framework 4.5.1 Multi-Targeting Pack";"Microsoft Corporation";"4.5.50932";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft .NET Framework 4.5.2 Multi-Targeting Pack (ENU)";"Microsoft Corporation";"4.5.51209";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Shared Management Objects Extensions";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"WCF Data Services 5.0 (for OData v3) ESN Language Pack";"Microsoft Corporation";"5.0.51212.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Wtyczka e-Deklaracje";"Ministerstwo Finansów";"5.0.1";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio 2015 Shell (Isolated) Resources";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio 2015 XAML Designer - ENU";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft .NET Framework 4.5 Multi-Targeting Pack";"Microsoft Corporation";"4.5.50710";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server Management Studio for Reporting Services";"Microsoft Corporation";"14.0.17289.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2015 x86 Minimum Runtime - 14.0.24212";"Microsoft Corporation";"14.0.24212";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Batch Parser";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"WCF Data Services 5.0 (for OData v3) KOR Language Pack";"Microsoft Corporation";"5.0.51212.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SSMS Post Install Tasks";"Microsoft Corporation";"14.0.17289.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Sage Update";"Sage GmbH";"1.1.1";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Build Tools 14.0 (x86)";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Nuance Power PDF Advanced";"Nuance Communications, Inc.";"2.10.6415";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219";"Microsoft Corporation";"10.0.40219";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Sage Kadry i Płace";"Sage sp. z o.o.";"19.0.2.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219";"Microsoft Corporation";"10.0.40219";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.21005";"Microsoft Corporation";"12.0.21005";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.21005";"Microsoft Corporation";"12.0.21005";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Shared Management Objects Extensions";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft .NET Framework 4.5.1 Multi-Targeting Pack (ENU)";"Microsoft Corporation";"4.5.50932";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Client Tools Extensions";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2013 x86 Debug Runtime - 12.0.21005";"Microsoft Corporation";"12.0.21005";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Exact CR2013 Runtime";"Exact Software";"15.0.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Visual Studio 2015 Prerequisites - ENU Language Pack";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 DMF";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2015 x64 Minimum Runtime - 14.0.24212";"Microsoft Corporation";"14.0.24212";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Integration Services Scale Out Management Portal";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"WCF Data Services 5.0 (for OData v3) ITA Language Pack";"Microsoft Corporation";"5.0.51212.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio Services Hub";"Microsoft Corporation";"1.0.23107.00";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Visual Basic for Applications (R) Core";"Microsoft Corporation";"6.5.10.32";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"WCF Data Services 5.0 (for OData v3) RUS Language Pack";"Microsoft Corporation";"5.0.51212.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft ASP.NET MVC 2";"Microsoft Corporation";"2.0.60926.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Shared Management Objects";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"CryptoCard Suite (64bit)";"CryptoTech";"2.01.00170";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"McAfee Agent";"McAfee, Inc.";"5.05.1010";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio Tools for Applications 2015 Language Support Finalizer";"Microsoft Corporation";"14.0.23107.20";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2015 x86 Additional Runtime - 14.0.24212";"Microsoft Corporation";"14.0.24212";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server Management Studio for Analysis Services";"Microsoft Corporation";"14.0.17289.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft .NET Framework 4.5.2 Multi-Targeting Pack";"Microsoft Corporation";"4.5.51209";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft System CLR Types for SQL Server 2017";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio 2015 Shell (Minimum) Interop Assemblies";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft ODBC Driver 13 for SQL Server";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server Management Studio";"Microsoft Corporation";"14.0.17289.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Snow Inventory Client for Windows (x64)";"Snow Software AB";"3.7.06";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2015 x64 Debug Runtime - 14.0.23026";"Microsoft Corporation";"14.0.23026";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Active Directory Authentication Library for SQL Server";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft System CLR Types for SQL Server 2014";"Microsoft Corporation";"12.0.2402.11";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio 2015 Shell (Minimum)";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"ASLicense";"Nazwa firmy";"2.01.00.11";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Visual Basic for Applications (R) Core - English";"Microsoft Corporation";"6.5.10.32";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Analysis Services OLE DB Provider";"Microsoft Corporation";"15.0.800.90";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2015 x64 Additional Runtime - 14.0.24212";"Microsoft Corporation";"14.0.24212";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Connection Info";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 SQL Diagnostics";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft SQL Server 2012 ADOMD.NET ";"Microsoft Corporation";"11.1.3000.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.21005";"Microsoft Corporation";"12.0.21005";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio 2015 Shell (Minimum) Resources";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";" Tools for .Net 3.5";"Microsoft Corporation";"3.11.50727";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Adobe Refresh Manager";"Adobe Systems Incorporated";"1.8.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Adobe Acrobat Reader DC";"Adobe Systems Incorporated";"19.012.20036";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"McAfee VirusScan Enterprise";"McAfee, Inc.";"8.8.012000";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Nuance Power PDF Hotfix-17266.100.18073";;;"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161";"Microsoft Corporation";"9.0.30729.6161";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.21005";"Microsoft Corporation";"12.0.21005";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Build Tools Language Resources 14.0 (amd64)";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"ComarchCryptoProvider";"Comarch";"2.7.2808.5453";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio Tools for Applications 2015 x64 Hosting Support";"Microsoft Corporation";"14.0.23829";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Management Studio Extensions";"Microsoft Corporation";"14.0.3026.27";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft System CLR Types for SQL Server 2012 (x64)";"Microsoft Corporation";"11.1.3000.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft SQL Server 2012 Analysis Management Objects ";"Microsoft Corporation";"11.1.3000.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Roslyn Language Services - x86";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Podpis Elektroniczny PWPW SIGN 5";"PWPW S.A.";"5.2.5";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2013 x64 Debug Runtime - 12.0.21005";"Microsoft Corporation";"12.0.21005";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Arcserve UDP Agent";"Arcserve (USA), LLC";"6.5.4175";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Build Tools Language Resources 14.0 (x86)";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"CryptoCard Suite";"CryptoTech";"2.01.00170";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft SQL Server Data-Tier Application Framework (x86)";"Microsoft Corporation";"14.0.4127.1";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"ELIS Dispatcher";"Exact Software B. V.";"1.0.7.1";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Management Studio Extensions";"Microsoft Corporation";"14.0.3026.27";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft .NET Framework 4 Multi-Targeting Pack";"Microsoft Corporation";"4.0.30319";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2015 x86 Debug Runtime - 14.0.23026";"Microsoft Corporation";"14.0.23026";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Mimecast for Outlook 32-bit";"Mimecast Ltd";"7.5.2274.20940";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"WCF Data Services 5.0 (for OData v3) CHT Language Pack";"Microsoft Corporation";"5.0.51212.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Screening Deployed";"Thomson Reuters";"5.6.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"WCF Data Services 5.0 (for OData v3) DEU Language Pack";"Microsoft Corporation";"5.0.51212.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";;;;"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft SQL Server 2017 Policies ";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Google Update Helper";"Google LLC";"1.3.34.11";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"WCF Data Services 5.0 (for OData v3) Primary Components";"Microsoft Corporation";"5.0.51212.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"CCSuitePWPWBranding";"CryptoTech";"2.01.00170";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Shared Management Objects";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio 2015 XAML Designer";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio 2010 Tools for Office Runtime (x64)";"Microsoft Corporation";"10.0.40314";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Help Viewer 2.2";"Microsoft Corporation";"2.2.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"WCF Data Services 5.0 (for OData v3) CHS Language Pack";"Microsoft Corporation";"5.0.51212.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Common Files";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft System CLR Types for SQL Server 2016";"Microsoft Corporation";"13.0.1601.5";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio Tools for Applications 2015 Language Support - ENU Language Pack";"Microsoft Corporation";"14.0.23107.20";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Build Tools 14.0 (amd64)";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Roslyn Language Services - x86";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"WCF Data Services 5.0 (for OData v3) FRA Language Pack";"Microsoft Corporation";"5.0.51212.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Opsview NSClient++ Windows Agent (x64)";"Opsview Ltd";"0.3.9.502";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Report Viewer 2012 Runtime";"Microsoft Corporation";"11.1.3010.3";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Visual Studio 2015 Prerequisites";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"WCF Data Services 5.0 (for OData v3) JPN Language Pack";"Microsoft Corporation";"5.0.51212.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server Management Studio";"Microsoft Corporation";"14.0.17289.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"64 Bit HP CIO Components Installer";"HP Inc.";"21.2.1";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Analysis Services OLE DB Provider";"Microsoft Corporation";"15.0.800.90";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Arcserve Unified Data Protection Setup Support Files";"Arcserve (USA), LLC";"6.5.4175";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17";"Microsoft Corporation";"9.0.30729";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Common Files";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Client Tools Extensions";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft .NET Framework 4.5.1 SDK";"Microsoft Corporation";"4.5.51641";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"ASLicense";"Nazwa firmy";"2.01.00.07";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio Tools for Applications 2015 Finalizer";"Microsoft Corporation";"14.0.23829";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio 2015 Shell (Isolated)";"Microsoft Corporation";"14.0.23107";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio Tools for Applications 2015 x86 Hosting Support";"Microsoft Corporation";"14.0.23829";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft SQL Server 2017 T-SQL Language Service ";"Microsoft Corporation";"14.0.17289.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"GFI LanGuard 12 Agent";"GFI Software Development Ltd.";"12.4.2018.0706";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft Visual Studio Tools for Applications 2015 Language Support";"Microsoft Corporation";"14.0.23107.20";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft SQL Server 2016 Management Objects ";"Microsoft Corporation";"13.0.1601.5";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 Connection Info";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft SQL Server 2014 Management Objects ";"Microsoft Corporation";"12.0.2000.8";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"SQL Server 2017 DMF";"Microsoft Corporation";"14.0.1000.169";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM001";"Microsoft SQL Server 2012 Native Client ";"Microsoft Corporation";"11.3.6540.0";"WAWSRVTM001";"445b4f80-1a3a-44fd-891a-d758ed6e1594";"True"
"WAWSRVTM002";"Office 16 Click-to-Run Extensibility Component";"Microsoft Corporation";"16.0.9126.2275";"WAWSRVTM002";"84702ba2-df39-4c21-b249-37aafe7532d9";"True"
"WAWSRVTM002";"Office 16 Click-to-Run Localization Component";"Microsoft Corporation";"16.0.9126.2275";"WAWSRVTM002";"84702ba2-df39-4c21-b249-37aafe7532d9";"True"
"WAWSRVTM002";"Office 16 Click-to-Run Localization Component";"Microsoft Corporation";"16.0.9126.2275";"WAWSRVTM002";"84702ba2-df39-4c21-b249-37aafe7532d9";"True"
"WAWSRVTM002";"Office 16 Click-to-Run Extensibility Component 64-bit Registration";"Microsoft Corporation";"16.0.9126.2275";"WAWSRVTM002";"84702ba2-df39-4c21-b249-37aafe7532d9";"True"
"WAWSRVTM002";"Narzędzia sprawdzające pakietu Microsoft Office 2016 — polski";"Microsoft Corporation";"16.0.4393.1001";"WAWSRVTM002";"84702ba2-df39-4c21-b249-37aafe7532d9";"True"
"WAWSRVTM002";"Microsoft Office Proofing Tools 2016 - English";"Microsoft Corporation";"16.0.4393.1001";"WAWSRVTM002";"84702ba2-df39-4c21-b249-37aafe7532d9";"True"
"WAWSRVTM002";"Office 16 Click-to-Run Licensing Component";"Microsoft Corporation";"16.0.9126.2275";"WAWSRVTM002";"84702ba2-df39-4c21-b249-37aafe7532d9";"True"
"WAWSRVTM002";"WCF Data Services 5.0 (for OData v3) ESN Language Pack";"Microsoft Corporation";"5.0.51212.0";"WAWSRVTM002";"84702ba2-df39-4c21-b249-37aafe7532d9";"True"
